Año Expediente,Nº Expediente,Fecha apertura,Barrio,origen,Solicita resp.,tema ,subtema,Urgencia
2014,2048,4/16/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2065,4/18/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2067,4/18/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2072,4/20/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2075,4/21/2014,MENDILLORRI,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2080,4/22/2014,SAN JORGE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2094,4/22/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2111,4/23/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2116,4/23/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2125,4/24/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2126,4/24/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2127,4/24/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2134,4/24/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2145,4/24/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2154,4/25/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2167,4/25/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2171,4/26/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2211,4/28/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2219,4/29/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2239,4/29/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2243,4/30/2014,CHANTREA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2247,4/30/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2258,4/30/2014,MILAGROSA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2264,4/30/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2271,4/30/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2293,5/3/2014,ITURRAMA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2294,5/5/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2307,5/5/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2308,5/5/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2309,5/5/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2310,5/5/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2316,5/5/2014,ECHAVACOIZ,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2317,5/5/2014,ECHAVACOIZ,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2326,5/6/2014,ECHAVACOIZ,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2328,5/6/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2338,5/6/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2341,5/6/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2342,5/6/2014,BUZTINTXURI,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2345,5/7/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2346,5/7/2014,ABEJERAS-AZPILAGAÑA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2347,5/7/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2350,5/7/2014,ROCHAPEA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2368,5/7/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2370,5/7/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2379,5/7/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2381,5/8/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2390,5/8/2014,ECHAVACOIZ,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2401,5/8/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2408,5/9/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2415,5/9/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2417,5/9/2014,MENDILLORRI,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2418,5/9/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2425,5/9/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2427,5/10/2014,ENSANCHE,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2431,5/10/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2432,5/10/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2434,5/11/2014,ITURRAMA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2448,5/12/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2452,5/12/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2465,5/12/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2466,5/12/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2471,5/12/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2472,5/12/2014,SAN JORGE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2492,5/13/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2493,5/13/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2518,5/14/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2522,5/15/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2523,5/15/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2537,5/15/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2541,5/15/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2552,5/15/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2558,5/16/2014,,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2562,5/16/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2563,5/16/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2571,5/16/2014,,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2578,5/17/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2596,5/19/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2603,5/20/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2605,5/20/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2625,5/20/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2627,5/21/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2638,5/21/2014,,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2640,5/21/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2646,5/21/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2647,5/21/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2648,5/21/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2649,5/21/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2665,5/22/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2673,5/22/2014,SAN JUAN,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2678,5/22/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2682,5/23/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2687,5/23/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2698,5/23/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2699,5/23/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2705,5/23/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2714,5/24/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2716,5/24/2014,ENSANCHE,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2737,5/26/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2744,5/27/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2746,5/27/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2767,5/28/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2771,5/28/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2772,5/28/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2776,5/28/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2777,5/28/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2797,5/29/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2800,5/29/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2805,5/29/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2806,5/29/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2824,5/30/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2828,5/30/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2863,6/2/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2895,6/3/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2897,6/3/2014,CHANTREA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2899,6/3/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2903,6/3/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2909,6/3/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2919,6/3/2014,SAN JORGE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2924,6/4/2014,ENSANCHE,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2927,6/4/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2930,6/4/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,2947,6/4/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2948,6/4/2014,SAN JORGE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2949,6/4/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2964,6/5/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2965,6/5/2014,SAN JORGE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2966,6/5/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2970,6/5/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,2975,6/5/2014,ITURRAMA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2981,6/6/2014,ERMITAGAÑA-MENDEBALDEA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,2983,6/6/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3021,6/7/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3027,6/9/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3033,6/9/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3038,6/9/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3039,6/9/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3054,6/9/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3059,6/9/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3078,6/10/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3102,6/10/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3108,6/10/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3126,6/11/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3134,6/11/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3135,6/11/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3139,6/11/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,3144,6/11/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3151,6/11/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3156,6/12/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3157,6/12/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3159,6/12/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3177,6/12/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3189,6/12/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3196,6/13/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3203,6/13/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3206,6/13/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3209,6/13/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3228,6/13/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,3229,6/14/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3231,6/15/2014,ITURRAMA,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3237,6/16/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3239,6/16/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3241,6/16/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3245,6/16/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3264,6/16/2014,ABEJERAS-AZPILAGAÑA,WEB,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3265,6/17/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3266,6/17/2014,ROCHAPEA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3275,6/17/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3279,6/17/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3293,6/18/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3294,6/18/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3295,6/18/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3302,6/18/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3306,6/18/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",SI
2014,3307,6/18/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3326,6/18/2014,SAN JORGE,WEB,,Mantenimiento del espacio público,"Árboles, parques y jardines",
2014,3329,6/19/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3331,6/19/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3332,6/19/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3334,6/19/2014,MENDILLORRI,10,SI,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3352,6/19/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
2014,3359,6/19/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Árboles, parques y jardines",NO
